English,Hindi,len_eng_words,len_hin_words
department of health,डिपारटमनट आफ हलथ,3,7
part group,भाग 5 सघ,3,3
further information,अधिक जानकारी,3,2
access to services,सवाओ तक पहच,3,3
division of india,भारत का विभाजन,3,3
would actually live,वासतव म जियग,3,3
into over game,एक बीस ओवर क खल म,3,6
negotiation hindi advertisement equal network,मोलतोल - हिनदी का वयापार-समबनधी जालसथल,3,6
surdas,सरदास,3,3
than the alternatives,बाकी विकलपो क मकाबल,3,4
thousands of people,हजारो लोगो न,3,3
ames research center,एमस अनसधान कदर,3,3
it can plan,वो योजना बना सकती ह,3,5
and the intervention,और हसतकषप पर,3,3
a war on,लडाई छड दी,3,3
you go back,तम वापस जाओ,3,3
consider this,इस इस तरह समजहो,3,5
category nepal,शरणी:नपाल,3,1
watch these too,इनह भी दख,3,3
category hindi poetesses,शरणी:हिनदी कवयितरिया,3,2
increasingly we re realizing,हम लगातार समझत जा रह ह,3,6
faith in soul,आतमा म विशवास करना,3,4
i became timely,बस मरा समय आ गया था।,3,6
akbar and birbal,अकबर और बीरबल वरलडपरस पर,3,5
the rule is,नियम ह कि:,3,3
ton by ton,टन बाय टन,3,3
hindi computi aarun,{{हिनदी कमपयटिaarun,3,2
close your eyes,अपनी आख बनद करो”,3,4
vaivu sena medal,नासा अतरिकष उडान पदक,3,4
wake up well rested,रात की एक अचछी नीद क बाद,3,7
third sect,तततिरीय-शाखा,3,1
any questions,कोई परशन,3,3
for a month,एक महीन तक लिखन होत ह |,3,7
within that sphere,और इस वतत म भी,3,5
bhakthi period,भकति काल,3,3
importance of rajyashabha,राजय सभा का महतव,3,4
akbar s tomb sinkadra,अकबर का मकबरा सिकदरा,3,4
any problems,कोई समसया,3,3
in different islands,अलग अलग टापओ पर,3,4
this hut here,यहा की कटिया क समबनध म ।,3,7
convention on biodiversity,जव-विविधता पर सममलन,3,3
division holy writ,शरणी:धरमगरनथ,3,1
the reaction products,उतसरजन क घटक,3,3
government protesters became,सरकार क परदरशनकारी चियरलीडरस बन गय,3,6
and supporting groups,और समहो को सहायता दन क लिए,3,7
introduction of life,जीवन परिचय,3,2
there s three sections,उदयान क तीन भाग ह,3,5
effect on fiber,पटीय ततमयता पर परभाव,3,4
category tourist place,शरणी:परयटन सथल,3,2
for social emotional,सामाजिक भावनातमक,3,2
central indian food,मधय भारतीय खाना,3,3
horse riding position,घडसवार पोजीशन,3,2
series nobel laureate,शरणी:नोबल परसकार सममानित,3,3
but percent,बलकि 90 परतिशत हो।,3,4
class mangal prasad award,शरणी:मगला परसाद परसकार,3,3
poverty and innovation,गरीबी और नवपरिवरतन क मसलो स जड रहन पर,3,9
technology blackberry sms,टकनोलोजी blackberry sms,3,3
infrastructure doesn t explain,कि सिरफ आधारभत-ढाचा ही कारण नही ह,3,7
and make decisions,और गाडी चलान क,3,4
i m a monkey,म बनदर ह,3,3
we might expect,तो हम य उममीद रख सकत ह कि,3,8
the term nasa,नासा कारयकाल,3,2
telephone number,टलिफोन नबर :,3,3
net based compiler,जाल आधारित सकलक,3,3
and anti muslim islamophobes,और मसलिम विरोधी इसलाम स चिढन वाल लोगो को भी,3,10
centrel government related,कनदर राजय सबध,3,3
give it now,तो अभी दीजिय,3,3
fuse into oneness,सब एक हो जात ह,3,5
no she explained,“नही” उनहोन समझाया -,3,4
city bagalpur,भागलपर,3,1
to cover up,कछ यकतिया और नीतिया विकसित की ह |,3,8
in cognitive neuroscience,कोगनिटिव नयरोसाइस म,3,3
on you tube,यटयब पर,3,2
indian constitution,भारत का सविधान,3,5
flying in formation,जो पटरन म उडड रह ह|,3,6
are they grain,कया वो अनाज ह,3,5
back on power,सतता की वापसी,3,3
defined times,जिसकी वयाखया 36 बार मिलती ह,3,6
anthony fitzherbert,2005 एथोनी फितजहरबरट,3,3
even touching shoulders,चाह आपको बिलकल छत हय भी,3,6
went to afghanistan,हम अफगानिसतान गय।,3,3
also see this,यह भी दख,3,3
their historytheir atmosphere,उनही क ‎इतिहास उनही का माहौल।,3,6
all the connectivity,सभी सपरक,3,2
national literacy strategy,राषटरीय साकषरता नीति,3,4
akbar s tomb sikandra,अकबर का मकबरा सिकदरा,3,4
