English,Hindi,len_eng_words,len_hin_words
<start> from our elected officials . <end>,<start> हमार चन हए अधिकारीयो स | <end>,4,6
<start> an innings ends when <end>,<start> एक पारी समापत होती ह जब <end>,4,6
<start> carbon dioxide towards emission <end>,<start> कारबन डाइऑकसाइड क उतसरजन <end>,4,4
<start> when they transplant paddy <end>,"<start> जब वो धान रोप रही होती ह , <end>",4,7
<start> but does this prove <end>,<start> लकिन इसस कया यह साबित होता ह <end>,4,7
"<start> and said , found money . <end>","<start> और आप चहक उठ ,   मझ पस मिल ! <end>",4,7
<start> change hand chair position <end>,<start> परिवरतन  हतथा करसी पोजीशन <end>,4,5
<start> this is not uncommon . <end>,<start> य बहत अनोखा नही ह | <end>,4,6
<start> he used shell companies . <end>,<start> उनहोन फरजी कपनियो का इसतमाल किया॰ <end>,4,6
<start> why should we care ? <end>,<start> हम कयो परवाह करनी चाहिए ? <end>,4,5
<start> class rivers of uttar pradesh <end>,<start> शरणीउततर परदश की नदिया <end>,4,4
"<start> worked , literally , in candlelight . <end>",<start> यहा मोमवती क परकाश म काम करत थ । <end>,4,9
<start> chinese urn <end>,<start> चाइनीज ऊषण     <end>,4,5
<start> those were the achievements <end>,<start> य सब हमार महान शासन <end>,4,5
<start> we love being wrong . <end>,<start> हम गलतियो स पयार ह . <end>,4,5
<start> is surdas was born ? <end>,<start> कया सरदास जनमाध थ  ? <end>,4,5
<start> indian cuisine is rich . <end>,<start> भारतीय खानपान बहत ही समदध ह। <end>,4,6
<start> it builds the map . <end>,<start> वह नकषा बनाता ह| <end>,4,4
<start> that s his mercedes <end>,<start> यह ह उसकी मरसिडीज  <end>,4,5
<start> cannot be minus you . <end>,<start> परणता तमहार बिना परण नही हो सकती <end>,4,7
<start> this got me thinking . <end>,<start> इस बात न मझ सोच म डाल दिया . <end>,4,8
<start> note this as well . <end>,<start> यह भी दख <end>,4,3
"<start> is what is here , <end>",<start> यहा कया ह <end>,4,3
<start> it begins to discover <end>,<start> उस पता चलता ह <end>,4,4
<start> and some women came . <end>,<start> और कछ औरत आ गयी . <end>,4,5
<start> this is no program <end>,<start>     . <end>,4,5
<start> he took some money <end>,<start>     .     . <end>,4,8
<start> humans are pattern seeking animals . <end>,<start> मानव आकतियो को खोजन वाल पश ह। <end>,4,7
"<start> bless you , dr . watson . <end>","<start> भला हो आपका ,  डॉकटर वॉटसन . <end>",4,5
<start> category taj mahal <end>,<start> शरणीताजमहल <end>,4,1
"<start> a report on computers , <end>","<start> कपयटर पर एक रिपोरट , <end>",4,4
"<start> pollinates another flower , cross pollinates . <end>","<start> दसर फल तक पहचाना ,  जिसस परागण हो सक । <end>",4,9
<start> for an on time delivery . <end>,<start> समयपरवक परसव क लिए . <end>,4,4
<start> the history hindi literatures <end>,<start> हिदी साहितय <end>,4,2
<start> islam believes in monotheism . <end>,<start> इसलाम एकशवरवाद को मानता ह। <end>,4,5
<start> or check for glaucoma . <end>,<start> या फिर काचबिनद   क लिय जाच करत ह । <end>,4,10
<start> look all around again <end>,<start> फिर स सब जगह दख ल  . <end>,4,7
<start> for over a year . <end>,<start> समदायो को पररित करत रह <end>,4,5
<start> all the pieces fit . <end>,<start> सारी कडिय बाध बठ ती ह <end>,4,6
<start> so i am convinced <end>,<start> तो म निशचित ह कि <end>,4,5
<start> to generate two sarees . <end>,<start> दो साडिया बनान क लिय । <end>,4,6
"<start> then the issue is , <end>","<start> फिर ,  मसला आता ह कि , <end>",4,5
<start> title . <end>,<start> शीरषक कौन बनगा करोडपति   . <end>,4,7
<start> the story continues . <end>,<start> यह सिलसिला अभी भी जारी ह  . <end>,4,7
<start> category religious festival <end>,<start> शरणीधारमिक तयौहार <end>,4,2
<start> this thing heats up <end>,<start> यह गरम हो जाता ह <end>,4,5
<start> karna and shalya death <end>,<start> करण और शलय वध <end>,4,4
<start> amendment against protection plans <end>,<start> सशोधन क विरदध सरकषा उपाय <end>,4,5
<start> aaj kharidenge hum jwala <end>,<start> आज खरीदग हम जवाला <end>,4,4
<start> a direct collision <end>,<start> एक सीधी टककर  <end>,4,4
"<start> gaining confidence , restoring dignity , <end>","<start> आतमविशवास पा रही ह ,  इजजत पा रही ह , <end>",4,8
<start> mahabharata story in short <end>,<start> महाभारत की सकषिपत कथा <end>,4,4
"<start> but in my case , <end>",<start> लकिन मर सिलसिल म <end>,4,4
<start> one unit like this <end>,<start> इस तरह की एक इकाई <end>,4,5
<start> you downplay the risks . <end>,<start> आप खतरो को कम कर क आकत ह | <end>,4,9
<start> in a decentralized way . <end>,<start> विकनदरीकत तरीक स भी| <end>,4,4
<start> watch out . <end>,<start> दखत रहो  .    <end>,4,5
<start> history of hindu religion <end>,<start> हिनद धरम का इतिहास <end>,4,4
<start> we have to understand <end>,<start> हम समझना होगा कि <end>,4,4
<start> class hindi language s newspaper <end>,<start> शरणीहिनदी भाषा क समाचार पतर <end>,4,5
"<start> went through unstable years , <end>","<start> बहत नाजक वरषो स गजरा , <end>",4,5
<start> even grandma was invited <end>,<start> मरी दादी मा भी आमतरित थी <end>,4,6
<start> class northern parts rivers <end>,<start> शरणीउततराखणड की नदिया <end>,4,3
