English,Hindi,len_eng_words,len_hin_words
he brought him up,उसी न उसका पालन-पोषण किया।,4,5
rrb  identify controls,ब ) नियनतरणो की पहचान करना,4,9
entry into freedom fight,सवततरता सगराम म परवश और कारय,4,6
the history of diwali,दीपावली का इतिहास,4,3
how did that feel,मझ उस समय कसा लगा,4,5
we re all biased,हम सभी पकषपाती ह -,4,5
with the age old poetry,का मिशरण सदियो परानी कविता स कर क,4,8
a classic whodunnit,आखिर कौन ह आग,4,5
indian constitution,भारतीय सविधान,4,4
indore news,इनदौर नयज,4,3
navabharath times  network place,नवभारत टाइमस का जालसथल,4,4
they look extremely stupid,तो वो भी बवकफाना बात करत ह।,4,7
and this frustrated me,और यह बात मझ सताती थी,4,6
is a childish game,एक बचकान खल जसा ह।,4,5
people were suggesting ideas,लोग सझाव द रह थ,4,5
maayboli roman devnagari script,मायबोली का रोमन - दवनागरी लिपयनतरण समपादितर,4,7
history of hindu religion,हिनद धरम का इतिहास,4,4
category   nepal,शरणी:नपाल,4,1
hindu temple sri lanka,हिद मदिर शरी लका,4,4
there s an inherent inadequacy,एक सवाभाविक विशिषटता ह कि,4,5
and it s very common,और अकसर हम,4,3
plains of the ganga,गगा का मदान,4,3
now clearly david livingstone,अब सपषट रप स डविड लिविगसटोन,4,6
that are perfectly reasonable,जो कि परी तरह स उचित ह,4,7
government had no budget,सरकार क पास कोई budget नही था,4,7
and they both laughed,और फिर वो दोनो हसन लग ।,4,7
the festivals the markets,तयोहार बाजार,4,2
you can t quite stop,और बरक लगाना भी नही जानत।,4,6
and there s an orchid,और एक ऑरकिड ह,4,6
this is not trivial,यह मामली नही ह |,4,5
fax,फकस ः 01481 712248,4,5
to anyone but myself,किसी क लिए भी नही बस अपन लिए,4,8
on the somber note,पर शरआत की थी|,4,4
is that we allow,- इसका उपाय यह ह कि,4,6
you ll expand your vocabulary,आपका शबदकोष बढगा,4,3
that we ll address that,कि हम उन की परती कर,4,6
you can t catch me,तम मझ नही पकड सकत,4,5
at any acceptable cost,किसी भी कीमत पर।,4,4
everyone has contributed something,सभी न कछ न कछ सहयोग परदान किया था -,4,10
yuninagari problem free devanagari typewriter,यनिनागरी : बिना ताम-झाम का दवनागरी टाइपराइटर,4,7
the hundreds of thousands,हजारो लाखो,4,2
how much majority required,5 कितना बहमत चाहिए,4,3
creating millions of views,और करोडो न इस दखा ह।,4,6
you don t need computers,आपको यहा तक कि कपयटरो की जररत नही ह।,4,9
phone,फोनः0541 545500,4,3
hindu dharma by sreni,शरणी:हिनद धरम,4,2
as a nice example,एक अचछा उदहारण,4,3
profits made prophets ignored,सथापित पयगबर उपकषित पयगबर,4,4
to browse the book,इस तरह अधयायो स जा सकत ह |,4,8
because it s so cold,कयोकि यहा इतनी ठणडी ह,4,5
they had the compassion,उनक पास जजबा था,4,4
sant kabir nagar district,सत कबीर नगर जिला,4,4
the human being played,इनसानो की,4,2
this is about vision,this is about the long line,4,7
category  rivers of bihar,शरणी:बिहार की नदिया,4,3
