English,Hindi,len_eng_words,len_hin_words
<start> kripacharya brahmin teacher of hastinapur <end>,<start> कपाचारय  हसतिनापर क बराहमण गर। <end>,5,6
"<start> and you wouldn t believe it , <end>","<start> और आप विशवास नही करग , <end>",5,5
"<start> well there s multiple different ways , <end>","<start> वस वहा कई अलग अलग तरीक ह  , <end>",5,8
<start> and my parents were part <end>,<start> मर परिवार क पास <end>,5,4
<start> he disappeared duting this journey <end>,<start> इस सफर क दौरान व लापता हो गए। <end>,5,8
<start> fax <end>,<start> ञरएपहोन <end>,5,4
<start> indian sea boundary is . kmlong . <end>,<start> भारत की समदर तट रखा  .  किलोमीटर लमबी ह। <end>,5,9
<start> krishnavarta story of lord sreekrishna <end>,<start> कषणवारता  भगवान शरी कषण की कहानी। <end>,5,7
"<start> these freckles are called sunspots , <end>","<start> यह धबब सनसपॉट कहलात ह , <end>",5,5
<start> government disregarded the threat . <end>,<start> सरकार न धमकी की उपकषा कर दी  . <end>,5,8
"<start> it s a hard , time consuming labor , <end>","<start> यह एक महनत और समय लन वाला काम ह , <end>",5,9
<start> and actually becoming solar engineers . <end>,<start> और सौरइजीनियर बन रही ह। <end>,5,5
<start> a model it doesn t like . <end>,<start> एक नमन स जिसको वो पसद नही करता | <end>,5,9
<start> relatively sparse number of producers . <end>,<start> अपकषाकत विरल उतपादको की सखया . <end>,5,5
"<start> sopa and pipa , as legislation , <end>","<start> सोपा और पिपा ,  ऐस विधयक ह <end>",5,6
<start> india s national portal <end>,<start> भारत का राषटरीय पोरटल <end>,5,6
<start> african countries that produce beef <end>,<start> बीफ   उतपादन करन वाल अफरिकी दशो को <end>,5,8
<start> gangas s deltas area begins here . <end>,<start> यहा स गगा का डलटाई भाग शर हो जाता ह। <end>,5,10
<start> teacher i m the gingerbread man . <end>,<start> अधयापिका   म जिजरबरड मन ह . <end>,5,7
"<start> consequently , jazia collection was dropping . <end>",<start> इसस जिजया कम होन लगा था। <end>,5,6
"<start> as you may have heard , <end>","<start> जसा कि आपन सना हि होगा , <end>",5,6
"<start> months , they re totally equivalent . <end>","<start>    महीन ,  व बिलकल बराबर होत ह . <end>",5,9
<start> with audio auditory illusions . <end>,<start> ऑडियो क साथ  शरवण भरम। <end>,5,6
<start> but this is very shaky . <end>,<start> मगर इसम बहत झोल ह। <end>,5,5
"<start> covering what is now pakistan , <end>","<start> जहा वरतमान म पाकिसतान , <end>",5,4
<start> harivanshrai bachchan <end>,<start>  हरिवश राय बचचन <end>,5,7
<start> rajasthan in the ancient times . <end>,<start> पराचीन काल म राजसथान <end>,5,4
<start> there s no rocket science here . <end>,<start> यहा कोई रॉकट विजञान नही ह . <end>,5,6
<start> is looking to force ourselves <end>,<start> हम वातावरण म ल जान क लिए <end>,5,7
<start> takhti unicode hindi editor <end>,<start> तखती  यनिकोड हिनदी समपादक <end>,5,5
<start> it shouldn t be that difficult . <end>,<start> य इतना मसकिल नही होना चाही ऐ  . <end>,5,8
<start> . registration of political parties . <end>,<start> राजनतिक दलॉ का पजीकरण करता ह <end>,5,7
<start> religious book are also many . <end>,<start> धरमगरनथ भी कई ह। <end>,5,4
"<start> and become an important , timeless , <end>","<start> और महतवपरण हो जाय ,  शाशवत हो जाय , <end>",5,7
<start> seeing this vivekananda was angry . <end>,<start> यह दखकर विवकाननद को गससा आ गया। <end>,5,7
<start> i want to understand them . <end>,<start> म उनह समझना चाहती ह। <end>,5,5
<start> it seems the perfect medium <end>,<start> जाद की विवचना का यह <end>,5,5
<start> is into those who believe <end>,<start> एक जो ईशवर को मानत ह <end>,5,6
<start> was i had this really <end>,<start> य थी कि मझ एक सचमच <end>,5,6
<start> partners for better oral hygiene <end>,<start> बहतर दतसवासथय की साझदारी <end>,5,4
<start> a little story about myself . <end>,<start> एक छोटा सा किससा बाटना चाहता ह . <end>,5,7
<start> which makes this source attractive . <end>,<start> जो इस सरोत को आकरषक बनाती ह। <end>,5,7
"<start> lead , mineral acids . <end>","<start> बटरी निरमाण सीसा  ,  खनिज अमल <end>",5,6
<start> second man it s driving itself . <end>,<start> दसरा आदमी य खद ही चल रही ह| <end>,5,8
<start> main page of dainik jagran <end>,<start> दनिक जागरण का मखय पषठ <end>,5,5
<start> they re for all of us . <end>,<start> वो हम सबक लिए ह . <end>,5,5
<start> verses of khuran in hindi <end>,<start> हिनदी म करान की आयत <end>,5,5
